Total Population,Female Population,Male Population,Birth Rate,Death Rate,Compulsory Education Dur.,Employment in Industry(%),Employment in Agriculture(%),Female Employment in Agriculture(%),Female Employment in Industry(%),Unemployment(%),GDP in USD,National Income per Capita,Net income from Abroad,Agriculture value added(in USD),Electric Power Consumption(kWH per capita),Renewable Energy Consumption (%),Fossil Fuel Consumption (%),Year,Country
1280400000.0,623205125.0,657194875.0,12.86,6.41,9.0,21.3999996185303,50.0099983215332,46.5800018310547,21.0200004577637,4.23999977111816,1470550015077.93,11.3712355846351,-14945148121.3,195605029563.852,1194.85629490784,26.9783992767334,81.202125230752,2002,China
1271850000.0,619165993.0,652684007.0,13.38,6.43,9.0,22.2999992370605,50.0099983215332,46.2700004577637,22.2999992370605,3.79999995231628,1339395718862.89,10.5841411352897,-19173026760.5804,187293882700.463,1076.54912135865,28.3349990844727,80.1974022674318,2001,China
1262645000.0,614775825.0,647869175.0,14.03,6.45,9.0,22.5,50.0099983215332,46.0,22.7900009155273,3.25999999046326,1211346869600.41,8.35750356091012,-14665541191.5346,177780193865.964,992.943384720171,29.6030006408691,79.8413558376096,2000,China
1252735000.0,610004104.0,642730896.0,14.64,6.46,9.0,23.0,50.0999984741211,45.6800003051758,23.6700000762939,3.25,1093997267277.1,7.67978608986961,-14470282002.3435,175748346822.415,913.963447975829,30.506048980242,79.4000083961012,1999,China
1241935000.0,604764109.0,637170891.0,15.64,6.5,9.0,23.5,49.7999992370605,45.0299987792969,24.5100002288818,3.24000000953674,1029043097558.91,7.19939532152691,-16643705994.6129,176573862811.175,870.617222318398,29.7399014806871,78.9940358838221,1998,China
1230075000.0,598982994.0,631092006.0,16.57,6.51,9.0,23.7000007629395,49.9000015258789,44.939998626709,24.9400005340576,3.23000001907349,961603952954.233,8.2971406241672,-11003670004.1014,172081688484.644,852.740686543503,30.1834816771978,78.9351141704471,1997,China
1217550000.0,592868311.0,624681689.0,16.98,6.56,9.0,23.5,50.5,45.3300018310547,24.9500007629395,3.11999988555908,863746717507.397,11.4060278301693,-12437000000.0,166923247059.248,821.080859102296,30.5371754582264,78.9858756104578,1996,China
1204855000.0,586672507.0,618182493.0,17.12,6.57,9.0,23.0,52.2000007629395,47.1399993896484,24.5200004577637,3.0,734547898224.101,8.884927216679,-11774422982.5045,143945822925.024,770.280241190849,29.4721113943924,78.4278583846591,1995,China
1191835000.0,580322015.0,611512985.0,17.7,6.49,9.0,22.7000007629395,54.2999992370605,49.4599990844727,24.2700004577637,2.90000009536743,564324670008.238,8.884927216679,-1036000000.0,109898181744.347,727.107359659684,31.2494841669185,77.0450401308995,1994,China
1178440000.0,573790071.0,604649929.0,18.09,6.64,9.0,22.3999996185303,56.4000015258789,51.7799987792969,24.0200004577637,2.69000005722046,444731282435.515,8.884927216679,-922345255.756548,85866351838.2307,662.63704558569,31.6777918019623,76.4687872871531,1993,China
1164970000.0,567224558.0,597745442.0,18.27,6.64,9.0,21.7000007629395,58.5,53.8499984741211,23.4699993133545,2.36999988555908,426915712715.856,8.884927216679,214697142.857143,91056260549.4505,604.693683099136,32.9312779040239,75.4319836058588,1992,China
1150780000.0,560312586.0,590467414.0,19.68,6.7,9.0,21.3999996185303,59.7000007629395,54.8800010681152,23.3600006103516,2.36999988555908,383373318083.624,8.884927216679,779019512.195122,92140201602.7875,548.953753106589,33.2584735412724,74.8319675985941,1991,China
1135185000.0,552721134.0,582463866.0,21.06,6.67,9.0,25.31821428026471,43.16678530829292,39.24071420942035,24.510000160762242,3.924285726887839,360857912565.966,8.884927216679,964871128.107044,95931579346.0803,510.619854913516,34.083614045282,75.709160650649,1990,China
