Total Population,Female Population,Male Population,Birth Rate,Death Rate,Compulsory Education Dur.,Employment in Industry(%),Employment in Agriculture(%),Female Employment in Agriculture(%),Female Employment in Industry(%),Unemployment(%),GDP in USD,National Income per Capita,Net income from Abroad,Agriculture value added(in USD),Electric Power Consumption(kWH per capita),Renewable Energy Consumption (%),Fossil Fuel Consumption (%),Year,Country
23913090.0,11999762.0,11913328.0,37.611,13.147,9.0,25.972142900739396,7.8085714748927515,6.246071406773159,13.97714281082153,27.998964445931563,29295674714.2466,10.8914956430438,-925126569.923578,2011645937.09239,2503.64967471791,13.745118625981657,89.4228939751774,1973,South Africa
23281517.0,11686265.0,11595252.0,37.956,13.522,9.0,25.972142900739396,7.8085714748927515,6.246071406773159,13.97714281082153,27.998964445931563,21357435928.3439,2.01664205330172,-702461651.925066,1540212214.59126,2389.2343441366,13.745118625981657,89.1788981397106,1972,South Africa
22665265.0,11380628.0,11284637.0,38.266,13.892,9.0,25.972142900739396,7.8085714748927515,6.246071406773159,13.97714281082153,27.998964445931563,20333691315.9642,0.9464042814344781,-655745116.357506,1491855094.14384,2239.90321754456,13.745118625981657,89.6365378545042,1971,South Africa
22069783.0,11084997.0,10984786.0,38.542,14.255,9.0,25.972142900739396,7.8085714748927515,6.246071406773159,13.97714281082153,27.998964445931563,18418392640.3787,0.9464042814344781,-663599734.838818,1244599502.68293,3991.581354050453,13.745118625981657,87.4075277303104,1970,South Africa
21496075.0,10799785.0,10696290.0,38.797,14.609,9.0,25.972142900739396,7.8085714748927515,6.246071406773159,13.97714281082153,27.998964445931563,16780393294.8904,0.9464042814344781,-599199760.57176,1311799475.83117,3991.581354050453,13.745118625981657,87.4075277303104,1969,South Africa
20942147.0,10524045.0,10418102.0,39.049,14.952,9.0,25.972142900739396,7.8085714748927515,6.246071406773159,13.97714281082153,27.998964445931563,14894594048.4181,0.9464042814344781,-516599793.577055,1247399501.56411,3991.581354050453,13.745118625981657,87.4075277303104,1968,South Africa
20406863.0,10256911.0,10149952.0,39.313,15.287,9.0,25.972142900739396,7.8085714748927515,6.246071406773159,13.97714281082153,27.998964445931563,13777394494.8287,0.9464042814344781,-449399820.42882,1373399451.21705,3991.581354050453,13.745118625981657,87.4075277303104,1967,South Africa
19888259.0,9997049.0,9891210.0,39.588,15.614,9.0,25.972142900739396,7.8085714748927515,6.246071406773159,13.97714281082153,27.998964445931563,12354995063.1911,0.9464042814344781,-433999826.582349,1118599553.02999,3991.581354050453,13.745118625981657,87.4075277303104,1966,South Africa
19384838.0,9743491.0,9641347.0,39.871,15.93,9.0,25.972142900739396,7.8085714748927515,6.246071406773159,13.97714281082153,27.998964445931563,11334395471.0023,0.9464042814344781,-415799833.854702,992599603.377051,3991.581354050453,13.745118625981657,87.4075277303104,1965,South Africa
18896303.0,9495930.0,9400373.0,40.152,16.233,9.0,25.972142900739396,7.8085714748927515,6.246071406773159,13.97714281082153,27.998964445931563,10373995854.7587,0.9464042814344781,-375199850.077644,933799626.872345,3991.581354050453,13.745118625981657,87.4075277303104,1964,South Africa
18423157.0,9254686.0,9168471.0,40.419,16.527,9.0,25.972142900739396,7.8085714748927515,6.246071406773159,13.97714281082153,27.998964445931563,9423396234.59933,0.9464042814344781,-323399870.77588,978599608.971168,3991.581354050453,13.745118625981657,87.4075277303104,1963,South Africa
17965733.0,9020208.0,8945525.0,40.663,16.816,9.0,25.972142900739396,7.8085714748927515,6.246071406773159,13.97714281082153,27.998964445931563,8497996604.37052,0.9464042814344781,-323399870.77588,898799640.85764,3991.581354050453,13.745118625981657,87.4075277303104,1962,South Africa
17524533.0,8793188.0,8731345.0,40.882,17.104,9.0,25.972142900739396,7.8085714748927515,6.246071406773159,13.97714281082153,27.998964445931563,7972996814.14993,0.9464042814344781,-372399851.196467,877799649.248816,3991.581354050453,13.745118625981657,87.4075277303104,1961,South Africa
17099836.0,8574106.0,8525730.0,41.075,17.398,9.0,25.972142900739396,7.8085714748927515,6.246071406773159,13.97714281082153,27.998964445931563,7575396973.02288,0.9464042814344781,-330399867.978821,807799677.219405,3991.581354050453,13.745118625981657,87.4075277303104,1960,South Africa
